Timestep,ObstacleType,Camera_0,Camera_1,Camera_2,Camera_3,Camera_4,LiDAR_x,LiDAR_y,LiDAR_z,Radar_Speed,Radar_Dist,Radar_Angle
70,None,0.3316900424295243,0.3077099513630965,0.11488607291177524,0.12134148536350818,0.12437244793209581,98.35633076295852,-1.6447804144980065,0.4920551595182489,0.2693425465078829,86.6381958118314,3.819277583046439
71,Cyclist,0.09549413885880019,0.7632906800118897,0.02933199296368696,0.056370465645630204,0.05551272251999293,23.665351480792122,5.211495355466373,1.5271576658915578,26.985295061996645,17.005648442081235,-21.028880485213932
72,Car,0.0001594042831884215,0.004997543919861758,0.8375246901059473,0.15067283578702934,0.0066455259039733565,54.55749337105284,-10.000936009144484,2.3159164815175592,62.16337571593806,55.480553359643736,-9.40268632933736
73,Car,0.0034782813675618674,0.020059352908890115,0.8825154014791592,0.0849136068070427,0.00903335743734613,13.304475889779106,-1.0651976590950811,1.1029265074337111,74.17849034761262,78.39956238179808,16.887470424232582
74,Pedestrian,0.9369431691248578,0.04713877005428444,0.0,0.0,0.01591806082085782,21.089918780485036,-10.639851379008357,2.348350132020389,1.436407043782483,10.754202544343064,17.369810416169337
75,Truck,0.07603163377985847,0.059249394089056724,0.04085977506379194,0.7414334838884783,0.08242571317881459,44.3322936388669,13.314558741674812,2.3531006721635648,45.008657410210844,35.696058223570596,5.542598277413346
76,None,0.13405067422986955,0.5986161278052547,0.1829256771616589,0.08440752080321678,0.0,,,,-0.7839484917386172,93.55442597355007,3.025856795798129
77,Truck,0.0,0.0,0.17559320287891783,0.816317917487099,0.008088879633983234,61.866585219202726,34.84632641515781,1.0043554206676593,45.4601016975011,76.94297005597019,-12.993688185988631
78,Car,0.020800650913981943,0.023656465385121245,0.8118961428493966,0.09676954110813105,0.04687719974336908,43.25219870035855,-24.11793407510889,2.30998315118648,,,
79,Pedestrian,0.8536111017165874,0.04011302713436867,0.05966721868101955,0.0,0.04660865246802436,24.75709786500743,-1.3543732812539977,2.0901192134286046,4.427266835141397,14.84266315435448,6.595100124118344
80,Pedestrian,0.9489870015196717,0.02508473538021196,0.025928263100116245,0.0,0.0,,,,2.9782028505368263,28.919529508326274,-11.04470807167197
81,Pedestrian,0.9418028819150692,0.04543532494398481,0.012761793140946031,0.0,0.0,8.896115442030183,0.5198947101642559,1.5515178413685846,0.9834692783364659,6.815144683034389,-11.61121189512505
82,None,0.1936470445636515,0.23738765967699363,0.35526112490382916,0.1644785807733369,0.049225590082188644,63.78837841256785,7.541811620363777,0.4720210469126989,-0.07464878986921297,119.2394951265074,-0.16592564026853385
83,Truck,0.014736459348005184,0.0,0.11874888315737447,0.8443449570742533,0.022169700420367203,41.41703013056808,14.722445772684093,2.51180012057255,,,
84,Car,0.0005095739320339215,0.022256240865429138,0.8521075945010604,0.1251265907014765,0.0,4.881923818091781,2.845433378260882,2.3594777699563805,65.4979269434778,79.42787834300061,10.1766929231484
85,Pedestrian,0.9433105202941426,0.03227596465045235,0.007596087610051033,0.016817427445353857,0.0,19.843386369513496,-10.376915745975479,0.6109197395065474,5.5138828475039645,14.125636180985785,23.12227195594132
86,None,0.027891088842106285,0.08964376706264841,0.21804976483689062,0.6131960675089881,0.0512193117493666,57.14379806697059,5.506923008062712,0.13570469022335718,-0.4314518141449666,85.35313451998772,1.2955769689173655
87,None,0.42620452232279604,0.1466748730438413,0.1498501427589941,0.12004816154420017,0.1572223003301682,65.66739587925716,5.778649435520144,0.44593607240536737,0.819886287708784,95.09272215852772,4.640784164901081
88,None,0.06871197539127401,0.5309139316020884,0.05622208181019448,0.2627129805908938,0.08143903060554929,97.8399907742143,0.0080229142040249,0.21636456800985232,-0.5822345519896726,94.74828683459181,-1.301867440128234
89,None,0.1430005909821112,0.2182314951225416,0.20525769786773043,0.30300090659496065,0.13050930943265618,69.75654538057516,4.264137665652354,0.09960763744702655,-0.42518080706884054,94.71143951024612,-4.419080479196502
90,Truck,0.023426695538852668,0.003649032597308043,0.1267036744538519,0.8462205974099873,0.0,6.058482290099758,-0.21696444238807142,2.939521219355364,35.945954820362125,117.45763794281112,-22.9330592828439
91,Car,0.005416827498184339,0.046358782645163576,0.8543427181053678,0.0,0.09388167175128437,24.872384661564496,-12.404151935719227,1.4467218231800174,77.47783130344021,94.96053917132944,19.174148155187957
92,Pedestrian,0.8483501361899871,0.09214790942392811,0.03602578168647696,0.0,0.02347617269960775,27.359755797543198,-5.9932996771080465,1.3791249557242875,3.3833297349968547,11.159645245516739,0.5660996626640069
93,Truck,0.0,0.02040671578537964,0.022637444618731073,0.93368878190311,0.023267057692779244,55.61640514798389,-26.53372300902958,2.1659269618885877,45.438340580191195,37.44363787903936,10.896771611211356
94,Pedestrian,0.8028013473352649,0.04669602581567337,0.055083819797460784,0.02841661322941616,0.06700219382218488,13.720330278765184,-7.412740128540533,1.4379527310965436,5.294217841933227,5.321152241482421,12.775287860371543
95,Truck,0.0071389476504775074,0.0,0.17727850099979836,0.8155825513497242,0.0,7.656232413914479,-4.032162564867055,1.352285757506279,38.55504970931117,66.17166556201995,16.50628079560744
96,Car,0.04318968583882291,0.0009074193721226279,0.8842540644965904,0.043698159342032694,0.027950670950431293,62.47028341688835,22.91543242323749,1.5390450682126233,52.69079156435066,34.14333418167178,-4.372512146631489
97,Cyclist,0.10160678852963148,0.7985632741927254,0.07132875804925286,0.0,0.02850117922839025,28.543886776247938,9.713765703592582,1.3274469377626112,22.80506288166812,8.007210623732217,5.932955490517604
98,Pedestrian,0.8623986326061729,0.09887098444718803,0.0,0.0,0.038730382946639094,25.35145119518209,5.2577828132162665,1.984522087042649,1.7207996245604216,24.565666692331114,-15.379033127954765
99,None,0.37234468807105314,0.0706899101681814,0.17098284863088875,0.17730158420929779,0.2086809689205789,75.2397799152264,4.369078946451001,0.4313202355745895,0.6000069635273628,102.10828302874181,-1.034463180100368
100,None,0.26202819428871016,0.0771841054843734,0.08044841463812616,0.12193097763259039,0.4584083079561999,86.63495252951401,-1.9094522885226066,0.03417660015497931,-0.428483350814588,97.3106751839705,1.8544388322190155
101,Pedestrian,0.8294866660736196,0.14620984498161696,0.0,0.005448253826899225,0.01885523511786413,11.881721329101902,-0.8921691897201771,2.455250268745351,3.7745075125921863,15.243203955144857,-11.140454181163873
102,Car,0.0,0.0,0.8144003105253124,0.18559968947468758,0.0,52.69280792503358,-12.664234399263798,0.8612643071073263,55.75264178458715,88.08700374971488,30.3204655891523
103,Car,0.028867044234239005,0.04812356266463498,0.7509375406838322,0.1365264456577957,0.0355454067594981,11.031417624018998,-6.248722122842172,1.863841436740592,46.93899109249929,75.80103064584534,-29.09691865740035
104,Pedestrian,0.8228107279146584,0.12821028307450524,0.01112531480195328,0.03427368941443665,0.003579984794446664,19.84512046694188,-9.21812365674991,2.3418620924354094,4.621887107009293,23.13815699633979,1.8543229257598943
105,Car,0.02026026322202278,0.0,0.7810442546004124,0.16196765156779475,0.03672783060977004,47.89650657264039,23.91981528680597,1.0864355007039037,49.911313146607945,15.777662963003918,-1.8815855671538235
106,Cyclist,0.047954349790145276,0.7877582232680365,0.06352007480667077,0.054397530902545246,0.04636982123260243,23.250768437692635,0.803331915561572,1.6830070321371005,29.410118551904365,16.440508064307583,-5.6585558811773495
107,Cyclist,0.05740851546202725,0.9373670262555561,0.0,0.0052244582824166495,0.0,28.40766632239797,-8.048492260311733,1.1621328721066313,10.027789401371153,10.171933738445057,23.344183270564134
108,None,0.1865288304757082,0.13765942862417233,0.14613423320118105,0.2447049641017014,0.28497254359723706,93.52634831346921,2.6283784243675274,0.2662520332079909,0.2112757786468229,84.68815622720933,-1.6279342443424794
109,None,0.1060763917566085,0.33753076295810563,0.18978982978324946,0.1725980477581802,0.19400496774385628,91.06941814503472,6.866523355757664,0.24254732998977008,0.58311640518274,98.0517645211702,-3.165578035965655
110,None,0.44371736126710887,0.11200314216075188,0.07478915977369502,0.10093489128584356,0.2685554455126007,77.9529642473301,-3.5767569472809306,0.11005566295237657,-0.2549334524808984,82.74854710895843,-1.3042580057322684
111,None,0.31172122525796625,0.22473177409115402,0.056812343826523816,0.20544140999463564,0.2012932468297202,83.55787366898443,2.409475701039412,0.3711265935995436,-0.6100496001994216,115.61638068877315,2.4997779845207084
112,None,0.37815490852397715,0.2469147854740435,0.17842261857527172,0.1289906986397042,0.0675169887870035,59.39601904076615,-8.460566612382518,0.3480780725689626,0.6436618931707185,106.3804307456308,2.962414505413685
113,None,0.177729315478609,0.18273046718671662,0.28271478620261986,0.2923574565433599,0.06446797458869476,,,,-0.4808471014499016,81.34705615497856,3.791857726012477
114,Truck,0.027156657226961405,0.0569658026928303,0.1326649488583536,0.7272360626709299,0.05597652855092467,10.512128636639682,-4.733955677021354,3.006181443631589,22.682222791290584,14.139806636683485,-6.5090972875834785
115,Cyclist,0.12762312341616494,0.7189338606787382,0.054192832422375194,0.07854111889938903,0.02070906458333258,25.361294869442833,2.3623650136907983,2.939548431128215,22.1208621842509,36.43636018016249,29.43861466711503
116,Pedestrian,0.824269600362332,0.10045002414932026,0.0,0.030778318065419887,0.04450205742292797,10.977136603685507,-4.163823555241727,1.762429449764358,5.448374900851951,9.908644304606662,-24.364892127363124
117,None,0.3202978153225171,0.0064884994647569005,0.1789222246774562,0.2955786237077811,0.19871283682748878,94.14574082593612,3.1809082026446482,0.1056159157364655,0.7721868706264163,87.86614339811835,2.3742608577067728
118,None,0.12849173312998205,0.29611749952750666,0.23385489601665535,0.19852140962014475,0.14301446170571122,63.42810837268213,-7.980437863644778,0.08374554454705385,0.9461535958245966,110.37170027673895,4.67761465269562
119,Car,0.0,0.0,0.9345059826725196,0.0602627477357953,0.0052312695916851525,61.2177168245521,-24.012576645127954,1.7605726636505756,28.403809301448543,61.76089031146464,-3.3366716075654597
120,Car,0.0,0.01720582453347862,0.7821672665512422,0.18014724492876588,0.02047966398651329,28.180016593732784,1.0648476029171186,2.7774083276690513,48.85429062261665,85.96795372484868,-8.99142394581664
121,Pedestrian,0.7716010649171839,0.19950823142623375,0.002948271012488536,0.02594243264409366,0.0,19.91224132732322,-7.994532639064252,1.615565523175807,1.8761064417731914,28.28836526011817,28.335305266719054
122,Pedestrian,0.8637213116012731,0.11808789042061496,0.0,0.0,0.018190797978112076,4.711069878455434,1.915907919381082,2.083766977574723,1.1407846538408608,16.78681568750949,22.807030459531898
123,None,,,,,,77.5579980958186,-1.2364277350331108,0.4195901974901493,,,
124,None,0.18655899289321168,0.08668963466738629,0.40328142550545704,0.10474347912857847,0.2187264678053666,50.95777427756264,6.537171219455061,0.2623678188307161,-0.5311487999769706,93.80334982052935,-4.698961277886811
125,None,0.19674828581293988,0.24872985555715463,0.3782808447476019,0.11239926868739436,0.06384174519490929,72.13990682718688,-4.779029475303038,0.1716933510888221,0.8709690270549915,87.42932288020742,-1.2749106844653415
126,Pedestrian,0.841677944051889,0.0,0.04856234788739342,0.0,0.10975970806071766,17.880858744704756,7.898679919165368,2.2027786097275808,4.869787684942252,26.976814122532133,26.213166414341334
127,Car,0.0,0.0,0.8597842220995018,0.1402157779004983,0.0,41.8680235324221,19.012915389117786,1.8030548106496083,69.68851793350994,61.227831418494254,9.494723842764213
128,Truck,0.07981388195146166,0.022689750368566818,0.026842050888453824,0.8706543167915177,0.0,57.66769983106556,-13.040241798184033,2.7751790585302696,11.970522108430185,86.36425629884083,-2.9584580738291733
129,None,0.10014471540079795,0.4080191705516464,0.07826167412012539,0.3646182585698497,0.04895618135758052,72.95620116433405,-3.934282183014341,0.46627743920965603,,,
130,Car,0.028184453629441737,0.05544485533127757,0.8433891359608386,0.030502556964136285,0.04247899811430564,10.652741287930109,-1.5689593519649656,2.094090403153761,56.317984445631076,44.47868334986188,-16.113687059783555
131,Pedestrian,0.8895991655742566,0.02530868008849214,0.012439869503711159,0.06986404894124086,0.002788235892299372,27.264728874134583,-8.156989843685455,2.355137585435568,4.51067960460306,18.133052089968484,14.173072437707019
132,Truck,,,,,,27.044813288203123,-15.25574316910902,2.9825910059979917,27.580233563168814,83.46680099546369,18.922323748052577
133,Pedestrian,0.9183327768400701,0.08166722315992983,0.0,0.0,0.0,,,,,,
134,Truck,0.036180251750753345,0.0,0.0,0.9118105707818713,0.05200917746737549,70.65452405913544,-16.852646223687813,2.5004781254882547,30.949974965523516,101.50465667843078,16.027034304841255
135,None,0.015010043445102364,0.25578862440609146,0.08902407259668894,0.4361634366551755,0.20401382289694175,51.73363521130332,-2.1617887411218195,0.34858184606899023,0.2830089625125034,90.39312551761198,3.860861088135163
136,Car,0.03255608340160969,0.046107344338036114,0.8098684230219568,0.08366808948040273,0.027800059757994572,23.2410462070577,-10.629054893240268,3.0777361365509748,36.4263662802154,52.4476651380696,2.2101674588668137
137,Cyclist,0.11247598910776474,0.8848777290591109,0.002646281833124364,0.0,0.0,25.878926826914263,2.5593724105956523,2.459367642998104,24.71349159772699,12.515425845718198,13.488447738684863
138,Pedestrian,0.872525907089094,0.12747409291090595,0.0,0.0,0.0,9.332154392230176,-1.9776980325074551,1.8452183205422907,4.0307569409807416,6.648451278906353,-27.172667258750078
139,None,0.19586378800786167,0.26775239385742505,0.33057989586754216,0.10093465024243266,0.10486927202473839,56.72881335520539,-8.11162204679038,0.4157591665561118,0.29957609352859915,84.13736459441934,-0.979727831117593
140,None,0.3579364474812747,0.0,0.021422274507433683,0.13785586227508853,0.4827854157362031,58.8448475411992,9.746723171590919,0.2220517784533093,0.7472370574744307,119.82275601962752,0.8271444934468155
141,Car,0.01936146208397471,0.03966394536526355,0.8466473550406617,0.09432723751010005,0.0,,,,36.891751757269034,50.08125658943647,7.871399642378251
142,Truck,0.0,0.06763466559823801,0.0,0.881757748025496,0.050607586376265896,34.114240418781996,4.285024074278715,2.740941870457721,32.296370514717616,31.297437371471204,14.462425413192541
143,None,0.14114354983416882,0.06501640666425888,0.4176955365426203,0.2400240339820671,0.1361204729768849,82.9051109028246,9.95498778020401,0.2258697379907219,-0.19859166633106673,84.60584713580805,3.832736014262238
144,Car,0.0,0.004156964814682672,0.8611151146302721,0.1339185409018898,0.000809379653155291,34.21370645534404,-5.987591217276334,1.1946363675503215,52.21894414381203,64.0305276017883,23.85253519367251
