Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1.5,-0.004448234918456453,0.9428101518387383,-1.0987223111757993,0.41592171162300207,1.4950542724350826,0.3357644866858127,0.22126520447283904,0.006844864659479866,-1.2567051657007298,1.0844583485682786,-0.48868611184405264,,-1.250427445257003,-0.9435677316062243,1.1480699193777884,-0.27784183116627437,1.1626203808340356,-0.06258452724681425,-1.473518218366286,,-0.4719138542044863,0.5589510508136348,,-1.2344945823542963,0.13143581229645526,1.7569785137222393,0.3943891668115674,-0.046014202404370506,48.25,0.0
168.0,0.8602747215655182,0.16853477216248866,0.16762738421023549,-0.8733001377272821,0.1870784206316787,0.8283547331335559,-0.6688497216800198,1.1395966569975582,-0.07336481931610078,-0.7102156092308326,0.7981056615361957,-0.22943538859061544,0.6076119099888864,-0.23340690580682974,-0.04786091482392296,0.3948481634674333,0.23271764607200474,-1.596425424361391,-0.8969949920755135,0.7435279878326524,-0.1057092711212378,-0.41898504221713745,-1.0868592122059795,-0.8637890570206788,-1.617438911969558,-0.08102457496122631,-0.47875006446483753,-0.7732703127882522,36.14,0.0
128.62,-0.05449874013436248,0.29117650468219053,1.6745583457679558,-1.2095067356505709,0.9275048346404177,0.7784812488120576,-0.6232741915013604,0.16258876366882483,-0.3661065994700922,,1.2073048107236406,0.4844849861050504,0.40688669858675364,-0.3442474559637139,-1.1872453319394682,-0.16677456843232633,0.9652865238911321,-1.2217342852717181,-0.8440714945413561,,-0.78772382787781,-0.6340187576921701,-0.3388788653825417,-1.0924939233521196,-0.7792974769730947,0.562742333429847,-1.0458958257847712,-1.2782977075958701,18.16,0.0
17.19,-0.5040199836271155,0.5855644020078766,-0.15753744639751166,-0.3716648624924947,0.03548703801248564,-1.3965659462877218,0.39576452302002596,0.3067480251229153,-0.327446779276577,0.8047396094371333,-0.901996879162431,0.9023271946028553,0.1235949324762009,-0.26924207190253874,-0.015898908294649256,-0.0858118126487534,0.9762263171341736,-0.8613433019768109,-0.6100153913172787,0.8290423136579839,-0.47642794814708744,0.7204264618652734,1.3595487864069677,-0.32143602155330697,0.5450898612602443,-0.9229538250718868,0.6037866384542474,0.1595391887894137,21.3,0.0
14.45,0.3784306257281722,-0.5164576576283161,-1.3288667324537382,0.40260165179960383,-1.6507225219835637,-0.2538803937940279,0.7529454931359758,0.15351818869842887,1.5586741158318507,0.8200873220654188,-0.5231187106604612,0.021850703881150936,-0.03789656203554876,-1.2657414106769018,-0.7523191331874827,-0.4486087255838882,-1.6289764022847493,0.03799477460131437,-0.19925747572243258,-1.3383151210492594,0.3233702922218657,0.5726981957527676,0.18162758309191113,-0.25925454016717614,0.47315372140148393,0.5441762883813529,0.24592285577575074,-0.6596898003478088,31.6,0.0
14.59,0.22128061240894456,0.9563845206603832,-0.4773032468893842,1.678351471305945,-0.42050474718830755,0.025925610672108974,,0.1786166687362087,-1.3937773541082201,-0.436833439053377,-0.8736969602788538,0.10827067831383273,0.7955579004071259,0.5168049496916413,-1.8973274886871139,1.6336557223423043,0.2362239524966947,-0.6211993123944003,0.12570233519275267,0.1409518580021539,-0.533478973561251,0.15833333387366041,-0.48597783009624584,-0.3234895941520182,,-1.1461370317917223,0.11666917617230713,0.4682395492130705,17.77,0.0
26.12,0.41190687686109784,0.6559402021081875,0.25947216801189454,-0.42618039857352286,,-1.086014031873548,-0.7205371060099841,-0.7713600571385958,0.8640448473114483,0.7542308113120605,0.3898441896359959,0.8575438921694378,,0.2788760958887843,-0.10013954270653139,0.6775056831079311,-0.09217938604175807,-0.30795431072806495,0.432726814848792,0.7009353337529863,-0.5346761558774413,-0.048860537081900884,-0.8467525069133223,-1.9984488139943517,0.1603677051309832,0.4871242850037056,0.20965344726938043,-1.5596493742034938,6.55,0.0
53.56,-0.2806795440611797,-1.7746782080408652,1.0957608861233479,-0.8688436656944689,1.004322887567917,0.7566957149473166,-0.7204722820288494,-0.9062279610141961,0.2802961731090706,-0.6754592297464569,0.08198771372656603,-0.3862620726455347,-1.4249267315725067,-1.7843744152995673,0.18134739879567774,-0.4492461970645003,-0.44247185353130586,0.5566910712750283,0.9387538213059559,-0.21803577708944735,-0.2724789655278892,0.400114426491107,-1.0855484557596602,0.17852244379815763,0.44150877745772327,0.5441841667341033,-1.549402162001972,-0.6090842158471526,60.07,0.0
40.72,-0.7026106022587734,0.07990956352737039,0.3845956638143872,1.197368325956785,-0.39597238429445847,-0.3980579986473711,0.9197376151029977,0.23726155082424408,1.014121208950379,,-0.9256932949706167,-1.0665026838222453,-1.2412097992471434,0.5296414678067786,0.9508774584696065,1.479489713109105,0.6744842658585921,0.9302708620279887,-0.4640130661229478,-0.9251326533950854,0.6800634659340427,0.33414460179152056,0.08595549947271404,0.3098971845063919,0.2585483859665647,1.027053487882849,1.0359884678535647,0.43537628187227767,24.33,0.0
24.78,2.467033949364465,-2.4251420254676215,-0.6013650573060614,2.333902310073334,-3.997740675799019,1.2684756730044593,1.7906064268534365,1.444146050909446,0.4800864379833444,-0.7070745707904311,-0.25480203567132836,-0.9773056973896848,-0.9344901924670632,-1.6973124977336513,0.29728719379018664,0.0010605509875257835,0.31633678831043055,-0.7660551640121696,-0.4714657851418895,-0.36691090888086764,0.6853619841940446,1.3419016702443916,-0.6441374013943011,0.8614785157261443,-1.7357419341805618,-0.9553515208738315,-0.7670227649494199,-1.0820069515525779,30.76,1.0
68.14,-1.2668707118300642,0.33039912971023805,-0.17125415818228912,0.3035243180840878,0.5523781488972105,,,-0.05562582899381551,-0.9495947106445958,0.846251344656637,-0.4712897062249016,-0.7484770390099408,-0.14233430064351854,-0.7302487354372105,-0.3339443055915458,0.2752431372507732,0.2786733913969015,-0.7182640531405036,-0.3901642983589957,0.859466403816195,0.3971200941871529,1.6600520314788334,0.9441025389932222,0.9154344548479513,-1.1102948403646415,0.6110882813067381,-0.04248544135752852,-0.44078544283059967,33.81,0.0
10.82,1.9330163790830697,0.8951393750075489,-0.19639610880115876,1.1765380196367934,-1.8865451427664883,-0.33924402322679315,0.7632295978763575,0.18328724697169257,-1.077946747106356,1.810897495004577,-1.1504562886903758,2.886972743843422,-2.402089718302519,-1.2069116579387753,-0.7279106821503966,0.46745133314824794,-0.08038057645736413,-0.045912562401233925,,-0.18485558196614427,1.1145450063479247,0.6714792913852818,0.6982594808045077,-0.7729253786963337,-0.0635107395245623,-0.24037275897656296,-0.8044811005515726,0.28813134715661354,93.84,1.0
24.88,-0.4301166062238532,0.5243230638801897,-0.8561532503154654,1.375232490273457,-0.7170661268736495,0.17544186976034887,0.6334874483104541,-0.45651234416009023,0.6819749147463605,-0.983346878240333,1.1616941593460484,0.011319411972606636,-0.4771291263751037,-0.2393454179419476,0.6471354155141755,-0.4675642334803506,,-0.17722927806699054,-0.9415696902159745,1.4564351263534525,-0.4531156729717786,0.6652934289443229,0.16757606691821808,-0.7876272403855745,-0.0047637673701835075,0.6272022234485984,-0.15060906806904525,0.9544903566808224,5.71,0.0
32.85,0.8172123142254911,0.7351318837266635,-0.36772541781839757,-0.8638739582251896,-0.4908700842902356,0.15699275253337638,0.43662937082588443,,-0.006490561289400232,0.12647138025854754,-0.22203540505244126,1.0330190712127032,0.33742405940069675,1.0481535264647177,-0.1727684162801858,,1.3080531156220156,1.049354759418129,-0.8737132747429865,-0.2029408620339048,-0.27613176435983716,0.3914036280610621,0.5490828440116265,-0.671114139220589,0.054270811133550145,-1.6159418657249092,1.1535560046415119,-0.4098993925413549,21.15,0.0
43.84,0.04469115187559758,-0.247719771190449,0.9168220600107321,-2.270005153117903,-0.01328827386072719,-0.08465500599815831,-0.36290911007334625,1.3809812365085061,-0.709863567084617,0.617436941788529,0.2850022309648669,1.0092154020284128,-0.5337512678220043,-0.5863751192990072,0.8768559259819189,0.34025704666408835,-1.235949877341407,-0.43144401157061635,0.3091061230784488,0.6702113772372713,-0.5433845225543641,-2.331404791853553,0.41857854858962656,-0.9762565519551807,-1.6138710384979291,-2.2658607399873127,0.651184688158193,0.10289396032397323,56.78,0.0
110.73,-0.1805251045698013,1.1112194903702093,0.5098597464184581,1.2930400341775332,,-0.027640499163170813,-1.2933706999584116,-0.18350586548437378,-0.1988926830133419,0.5012909098104567,0.036451104913518655,0.49872571062393245,,1.7239429419065138,-0.2522373242288995,-0.7528181605331032,0.19686689225312706,-0.6418240217116349,1.1855686147492288,-0.22657443115618606,-0.4524610942991923,-0.37705257692089433,0.5747339387773128,-0.1261975865851882,-0.5133334561043059,1.3322815340988248,-0.6849358725294001,0.028452859226394824,56.87,0.0
16.04,0.5218449212881844,-1.3050680883336587,0.38420840112474,-0.8440861403843596,0.658226224667202,-0.770120809535181,0.5542152254790884,0.8846664530357702,0.6891492205062439,0.20105331859048192,-0.18504075434375955,-0.4611356610678751,1.1768277526536832,-0.5595961761341146,-0.8296528588559969,0.532295148026264,-0.6369094425491963,-0.7600507979729018,-1.154883409735812,-0.3863278715684142,-0.06617201911719456,0.19447338212855902,0.7610449954395868,0.42151833893263496,-0.15269777564254383,-0.15855654110377593,0.40812597513214677,1.0180561303428557,15.06,0.0
51.99,0.10105135958656015,-0.3753046833683272,-0.7942928008684365,-1.1561642115297805,0.5330157376348186,,0.4618908200853293,-0.10292755708164472,1.1255477967134007,-0.3872947956678542,0.7642153897657644,-0.030994315991634422,-0.4866806117434701,0.4740242458542091,0.32770889494719496,0.2855782074135409,0.06502273764495901,-0.030314465373464702,1.9106975942963509,0.9474053161569383,0.5782615159884097,0.08943932656271061,0.8057257604773354,0.41439582111316153,0.020963802219228528,-0.24285146021273205,-0.06473387013015057,-2.5363405887024446,51.24,0.0
64.62,0.16848067143811343,-0.39078086408828777,1.2741359986263072,,-0.9511707356279695,-0.03990412330249416,-0.8368968680500034,0.37872593256997317,0.23275789147158832,0.7662717048866141,-0.6327054333556523,0.027206476982517443,-1.0920174363413082,0.5611958255397717,0.41509694435209765,0.3966440168220567,0.001295225085552896,0.3318183126310328,1.2834712866468772,-0.22807540563361117,0.1109161469680676,-0.8689010393451279,-0.6946087692786659,0.07825063447464592,0.8831468373615258,-0.20502465940125797,-0.18873322344969914,-0.32550819560349975,8.29,0.0
3.42,-0.4278053366754585,0.23597716456705725,-1.1978061161429157,1.024751661333382,-0.5323378385035684,0.5775227883505132,-1.0159988779151008,0.5350721044369745,0.537555686251598,0.30736165760471723,-0.7955428174398338,0.19963855167846162,-0.9464449477875112,-0.2022106040769483,0.8235304807642608,0.6373615416565936,0.012146354032346499,-0.7798452607382735,0.5164701697393548,0.01550499015842017,-1.8562524785843388,0.6261038610532146,-0.01938626709575372,0.9619609983864579,-0.8762164150742437,-2.5413630505568006,0.22326708667614814,0.23325094134557822,62.04,0.0
67.34,-1.3525373020851617,-0.7827996366932851,2.2041741949759213,,0.5847671811009729,-0.520527861894707,-1.6722423190825255,,-0.21248364822888416,-0.3199025909346972,-0.09171266840511397,0.21141461731650923,-0.12009356100304527,-1.011204934357891,0.3889478332495511,-1.5594974042579386,-1.6402859658273603,,0.4056162177082855,-0.045916292059228814,-1.1163588038040577,-0.5663287525392603,-0.21019739814920324,-1.2767151748592909,-0.5912229264185863,0.5218642705413439,1.1418442914313731,-0.33554780212684054,20.83,0.0
13.46,0.6051906834528787,-1.531248056469974,0.5275609928908892,-0.6431587317819849,0.24587649336637607,-0.1982019345917674,1.0563312078270675,-0.6995485186719346,0.5020850380494649,-0.2236059706372268,-0.12664438240773102,-0.14708311452736775,-0.6765384835952903,-0.011279172725337263,-0.0501185776974572,0.19299219872538345,0.06760411655429006,0.6383956396897891,0.738806892837895,-0.840498657462241,0.6950180004726169,-0.9490691416878836,0.47028471051018805,0.495791027762295,-1.5290535133300034,0.07438339722352773,-0.3747968906882526,-0.6070122063483,108.26,0.0
4.84,1.0806818645592045,-0.5229433125099352,-0.6451015432944399,0.06055595200407476,0.5484717970387332,-0.11331886880810152,0.9330964365354018,0.42478052957127244,-1.7425690557851443,-0.42357357080560665,-0.44947367948135925,0.3834887627435379,-2.0998536450992895,2.0392077669741777,0.42482087591536805,0.11910144313415288,0.945254173135317,1.8749232422500999,0.6965973156707226,0.7590504771772961,,-0.11322060269355863,-0.3806363552039209,-0.6608895933716337,-0.5496112797595979,-1.0804447714743866,-0.06069716054801866,-1.3477340617811095,74.17,0.0
168.0,0.15273321931496855,-0.029064486433873396,0.11754823870935023,-0.41770525601599395,2.461488296144403,1.0880927201442503,-0.9956340000677782,0.1862944699415186,-0.4864049143498589,-0.8115837813659312,-1.072057656899148,0.34577335260740316,-0.5451041880556592,0.7742608192201633,0.7950257716243513,1.0991315081691597,-0.6819094128592829,0.3802924885536082,0.5059633733138407,-0.3793425400831719,-0.6174175659143001,1.2876165326207785,0.181996700585643,0.5087742005693904,-0.657660809462342,-0.9754275732177551,-0.45555981959368835,-0.09921710991199763,66.71,0.0
168.0,-0.8513760054538791,-0.007875846920306405,-1.3508041504548,-0.8960379379758978,0.5367289986215001,0.48303241622231535,-0.31350141230949313,-0.8142114472615625,-0.8219228412208088,-0.2986145967530513,0.5156147933162332,0.7425965530754597,-0.39722538838557525,-0.9227939407878272,0.21427491029306667,-0.6588279765006796,-0.41460211108896194,1.06022087234963,0.6616923428526145,0.12637944980116136,-1.0175352008901783,0.16911725397652713,0.8501258326300212,-0.3005069326124285,1.0808912719893722,1.0341962316145656,1.3309862657147788,0.24419450122508235,60.55,0.0
118.97,0.4699133598448098,1.131349830664872,0.3579151496551805,-0.40098728623217017,-0.3588342692222891,0.19084396301899134,-1.032449137556975,-0.11460713229135411,0.8772376945842031,-1.753003080932225,1.227585681435612,0.8978993749625277,-0.3678116926643811,0.4347126622974477,0.0025181815250613065,0.9839922947509465,0.7861465142159529,-1.1200565785464074,0.4698099307713414,-0.16450228291459812,0.06626605641447993,,1.3985096552966683,0.8320494559220608,-0.5918169311783739,-1.067688485528186,-0.3085381047822786,0.3476021168730446,13.66,0.0
26.16,0.1921646751569784,1.0025062598145948,0.6319357777446819,0.7756552206023255,0.26148432048834985,-1.1114389841687922,-0.15655882491752116,0.8480717919269325,-0.04121834281971685,0.40247229489899744,-0.2549986521969065,-0.823849478833476,-0.09867525123688836,0.24723795442612315,-0.524550175569155,-0.18856899588533482,-0.7515705935887862,0.8953959340512768,-0.2355646060704272,1.1622044361009465,1.2229982804327268,-0.06483677177739501,-0.8067589860378798,-1.6687183021866698,-1.1776296584214332,-1.099067859918928,1.1027757019692037,0.09265966978155687,28.72,0.0
7.4,0.3116836192735903,-1.776336807148101,-0.9583731433738093,0.7096638211570296,0.22941928990606897,-0.11776422294847783,0.45187388688009805,1.308638244908652,-0.17683397082964047,0.055495842126455544,0.15407753498504412,1.913687708219194,-1.6794850115352205,0.5465784118310464,-0.09184179900725094,0.4534173809473437,-0.5258980431957795,-0.039172024686760204,0.5691284635723961,2.490328160835073,0.6464289515216572,-0.6784524784244069,-0.3390077456181626,-0.36273128670708327,-1.436514538104012,-0.2640721533611498,0.586263265457396,-1.0193856952614362,50.4,0.0
83.0,0.838786120840474,0.39021985686747057,-0.5873866575768303,-0.11322370987027795,1.2786574461128266,0.5868382508046927,0.007026923918518254,-0.19014665356878746,0.061287256361327695,-0.4094108463538428,-1.6837996045752117,1.6337423284277848,0.12425999935952117,0.3185178120980297,-0.04632619990152698,-0.5880934405796704,-0.14873958475901658,-1.279515809755449,1.8216691984426436,-0.9876095987379169,-0.8255730270777436,-0.35220736350912035,1.030460579881902,0.011607199410123309,-0.98890863682437,1.0034706886058717,0.5848005014283851,0.43074796577316193,20.06,0.0
41.77,0.5725873929366724,1.9154895204659608,1.74807591602889,-0.5493722744026363,1.2991079942489219,0.3065345518071203,0.39927665291019954,-1.353816665314663,-0.13630861231055677,-0.6502588722692519,0.6624470519146475,0.8568644003222441,-1.6595890808130491,-0.01762789120341636,0.8974892038354018,-0.149343169850756,0.5832509160018916,0.28093237410166727,0.2733281855621011,-0.21705198245463797,-0.9732646433085677,-0.897224117940022,0.5674820115642538,0.015566604415106496,-0.11080979568577981,-0.3391120338578821,-0.24415107638460143,0.8375294355905116,29.04,0.0
9.37,-0.2681952654944214,-1.072851770641255,0.5949214204321386,-0.1639013310917738,,1.2860626451196084,-0.01644844588040575,0.23134693849498028,-0.9431387930386603,-0.1757355618807681,0.487620836166881,-1.244298987072994,0.16067607449256768,0.08063285811584504,0.03302996446995151,0.8297271189265946,0.2675508118788172,1.1824575186851554,-0.794871612475229,0.10873965377467838,0.06757342911195795,-0.8554035950040642,0.765036001673077,1.8597386446822544,-0.013604859587064796,0.40401687061901354,0.0676147806522618,-0.5708677359257407,6.31,0.0
49.22,-1.456608222241613,-0.5646187864762922,-1.113566704761385,,-0.09208775513859133,-0.27673546323773657,0.7113230598302448,-0.8974008822847104,-0.613491230403642,0.054457815398896825,0.8230151931387845,0.40134803613503056,0.19866011401270578,0.06249418818881308,0.3201886844214201,0.16132232410340372,-0.8239778198215486,0.036863377306521075,-0.8589509271342021,0.06486603432065897,-0.38451835319059313,2.031505298226289,-0.03191550700136954,-1.1233916530092711,-0.10734416854153966,0.4154869965103105,1.338691156922019,-0.4715619199509748,30.85,0.0
2.52,-1.2659423792189122,0.653469609144785,-1.104478964719721,-0.348924353205988,,-0.05570676264008654,0.5513315656594685,-0.5469074258291101,-0.21898340173340858,-0.011416282359510805,0.11967836601503044,0.07826173976633814,0.34880462017806385,0.6750716077133898,0.3141072925207744,0.36286841880737475,-1.2657785333971823,0.040182159332544355,0.38360603840128693,0.5831529556563603,-0.5538806193870354,-0.527231419910916,-0.4592805402268787,0.42913111991307473,0.8271048439393669,-0.3259680858332813,0.7263698509016392,0.09878384733167538,17.34,0.0
168.0,-0.09942862172994904,-0.16910738385437518,0.5972890916817257,0.26046225342965607,1.82066034211811,-0.6817797143978593,0.41448136162398064,-0.4233608078492103,-0.695429589590915,-0.008693709627977716,0.10988198352562882,,-0.14731665254656165,-0.9041429835877468,0.2184085739955086,-1.6597120300370947,-0.0735654260834127,0.012820225836128341,0.6356803063561691,0.7788977995422776,-0.402855695126174,-0.12049121170394642,-0.6128966644885367,-0.9024500438461551,0.24791582350450764,-1.0188684388772795,-0.3317015204574905,-0.79613916791939,26.67,0.0
21.56,0.4397465490322078,1.4411440794131904,-1.041270386242665,-1.4824147863180555,-0.09990950828005392,0.012558236766206704,0.17492744540583818,-0.35705641218747597,-0.16051143906034548,0.29400832843248176,0.8323447141158712,-1.5640390162546263,-0.2951515512251698,0.17104703515285072,-0.7343808836885888,1.3849357054138398,-0.5083279041829897,-0.03303414960582627,0.4448176774738326,-0.47302783104151563,-1.4772584382435339,-0.34292362153322664,0.8235524447416325,-0.26951610142811083,-0.677147441167183,0.7405377676021774,-0.26461991681844216,-0.4081286509201738,85.48,0.0
78.21,0.11956487173064763,0.6166001676950299,1.9053708253860369,0.6617888861259384,0.9278719731106755,-0.4047729591902843,-0.820694484775581,0.049865079695298374,0.08573593220767697,-0.8628101930916778,-0.1402356239232103,0.31945408137530473,0.2883147160144641,0.40343028270741793,0.23277178410995436,-0.40560692741604465,-0.41112050131907457,-0.9591611183951008,1.427820031348076,0.010760291695434406,-0.17988244463588154,-0.743033665161967,2.3485263218622228,-0.8586624257783164,-0.34307834048485875,0.3326694690288484,0.4801703725954222,0.7663456441725472,112.14,0.0
26.9,1.4460868062154106,0.4049261243685699,-0.8448246399733341,-0.20555610009742523,0.246265898011108,1.6545808332046592,-1.1182443827394377,0.962061204180182,0.14393149563713345,0.6702644281835846,-0.0815957733087456,-0.6739461041010611,0.6006982235210656,0.523544821684497,0.7776455725917776,-0.010643708302908249,-0.4798576186558795,-1.2470295960190734,,,-0.7726261062911675,-0.4308589386372994,-0.37340704956115245,-1.1863875455859345,-0.6541459172841071,-0.9070642854450833,-0.3299832095103494,-0.5909579986636503,5.97,0.0
52.86,-1.3016039366933991,1.6180721844555852,1.0020325848233846,-0.6232155372159885,0.2179371173228879,0.33397207185703603,0.9528686838187815,-0.6548840213280629,0.8736854271859409,-0.4383242433655481,-1.0686899233348908,0.5793092474515978,1.0326067392979426,2.070327178824548,-0.9597802120721708,0.5591357480646311,-0.32784099503482644,0.6266869684192251,-1.1763916409850006,-1.0102158205588514,-0.6206998585331871,0.06317123653446761,-0.5128650132306843,0.5272434751307358,0.8215156946063316,0.4796620329962846,1.2950301117286944,0.3326613035642744,13.67,0.0
56.97,-0.9735173682721338,1.090701210830672,-0.48412498848479796,0.728334799748456,1.258987373244085,0.36535040858431933,-1.1969270505317198,-0.7345697332078333,1.0581955735081086,-0.13529814851425312,0.06365882795373266,0.6070595329308874,0.5570582896642587,0.22303984990836856,-0.16693469697637267,-0.25013475658588585,0.6863190602330744,0.44285562485423463,-0.2058400004942317,0.8656898503945126,-0.10322729210382703,-0.6813297394675146,-0.6071765591226759,-0.7829926690478128,-0.21792801328294975,0.9869794226689544,-0.6440761448244071,0.15078060881448233,63.28,0.0
14.72,-0.5253514765019306,-0.20824723301715006,-1.208032969588202,-0.17643058332522993,,0.4322303552285563,0.17862473060429646,-0.9587136999616362,0.8673585952348342,0.1682424321775963,0.15871481374198937,-0.00734588270811115,-0.4142059577777758,0.17424187179898087,0.38047074874286596,-1.397516553076444,-0.4310086698768766,-0.20395757632287148,0.20493648455542252,0.9546488047417008,-0.617392651677426,-0.39836947745427365,-0.4100272885172401,-0.6412220720836332,-0.27774919608980997,0.616641775990377,-0.8430683962914766,0.3422515161223226,20.73,0.0
168.0,-1.3615217840146685,-0.4490703971537648,-0.26359144017438885,1.339887738331252,-0.21984184380215044,,-1.599111125489,0.027223669077344793,0.49101668463192694,0.3003646861018023,0.13405608464079224,0.9298076780045336,-0.4316729765897053,0.7159284448214602,-1.305611908021134,-0.723958266350453,-1.4456331159454532,-0.2198762405358338,-0.03700897381307403,0.09128119378121594,0.04950668230970817,-0.7420426646493824,-0.15219267553057256,-1.1979573348845989,1.0905831801058004,-0.2429008583184008,-0.391108895234953,1.2711522627552663,32.19,0.0
